Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q22031	TRM7_CAEEL	reviewed	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)	R74.7	Caenorhabditis elegans	337
Q23126	TRMB_CAEEL	reviewed	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	W02B12.10	Caenorhabditis elegans	256
Q18297	TRPA1_CAEEL	reviewed	Transient receptor potential cation channel subfamily A member 1 homolog	trpa-1 C29E6.2	Caenorhabditis elegans	1211
Q93971	TRPG_CAEEL	reviewed	Transient receptor potential channel (Abnormal gonad development protein 2)	gon-2 T01H8.5/T01H8.3/T01H8.4	Caenorhabditis elegans	2032
P34586	TRPL_CAEEL	reviewed	Transient-receptor-potential-like protein (TRP homologous cation channel protein 1)	trp-1 strpc1 ZC21.2/ZC21.1	Caenorhabditis elegans	1027
G5EEV2	TRR1_CAEEL	reviewed	Transcription-associated protein 1 (Cel-trr-1) (TRRAP-like protein 1)	trr-1 C47D12.1	Caenorhabditis elegans	4064
Q17745	TRXR1_CAEEL	reviewed	Thioredoxin reductase 1 (TR-Se) (TRR) (EC 1.8.1.9)	trxr-1 C06G3.7	Caenorhabditis elegans	667
Q9XVM9	TSN15_CAEEL	reviewed	Tetraspanin-15	tsp-15 F53B6.1	Caenorhabditis elegans	258
Q11098	TSP17_CAEEL	reviewed	Tetraspanin-17	tsp-17 C02F12.1	Caenorhabditis elegans	243
P34285	TSP1_CAEEL	reviewed	Tetraspanin-1	tsp-1 C02F5.8	Caenorhabditis elegans	244
Q19329	TSR1_CAEEL	reviewed	Pre-rRNA-processing protein TSR1 homolog	tag-151 F10G7.1	Caenorhabditis elegans	785
Q20255	TTC21_CAEEL	reviewed	Tetratricopeptide repeat protein 21 homolog (TPR repeat protein 21 homolog)	ZK328.7/F40H6.3	Caenorhabditis elegans	1324
Q20683	TTC36_CAEEL	reviewed	Tetratricopeptide repeat protein 36 homolog (TPR repeat protein 36 homolog)	F52H3.5	Caenorhabditis elegans	179
Q8I7G4	TTC30_CAEEL	reviewed	Tetratricopeptide repeat protein 30 homolog (TPR repeat protein 30 homolog) (Abnormal dye filling protein 1)	dyf-1 F54C1.5	Caenorhabditis elegans	656
Q09512	TTL12_CAEEL	reviewed	Tubulin--tyrosine ligase-like protein 12 (EC 6.-.-.-)	ttll-12 D2013.9	Caenorhabditis elegans	662
Q09647	TTLL4_CAEEL	reviewed	Tubulin polyglutamylase ttll-4 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 4)	ttll-4 ZK1128.6	Caenorhabditis elegans	601
Q22288	TTR15_CAEEL	reviewed	Transthyretin-like protein 15	ttr-15 T07C4.5	Caenorhabditis elegans	130
P55955	TTR16_CAEEL	reviewed	Transthyretin-like protein 16 (Unknown spot 4 protein from 2D-page)	ttr-16 Y5F2A.1	Caenorhabditis elegans	132
P34502	TTR1_CAEEL	reviewed	Transthyretin-like protein 1	ttr-1 K03H1.6	Caenorhabditis elegans	156
P34500	TTR2_CAEEL	reviewed	Transthyretin-like protein 2	ttr-2 K03H1.4	Caenorhabditis elegans	148
Q03575	TTR5_CAEEL	reviewed	Transthyretin-like protein 5	ttr-5 C40H1.5	Caenorhabditis elegans	139
Q22285	TTR46_CAEEL	reviewed	Transthyretin-like protein 46	ttr-46 T07C12.7	Caenorhabditis elegans	179
P34499	TTR3_CAEEL	reviewed	Transthyretin-like protein 3	ttr-3 K03H1.3	Caenorhabditis elegans	148
Q20332	TTYH1_CAEEL	reviewed	Protein tweety homolog 1	ttyh-1 F42E11.2	Caenorhabditis elegans	519
G5EE86	TTX3_CAEEL	reviewed	LIM/homeobox protein ttx-3 (Abnormal thermotaxis protein 3)	ttx-3 C40H5.5	Caenorhabditis elegans	409
G5ED35	TTR52_CAEEL	reviewed	Transthyretin-like protein 52	ttr-52 F11F1.7	Caenorhabditis elegans	135
Q09306	TUB1_CAEEL	reviewed	Tubby protein homolog 1	tub-1 F10B5.4	Caenorhabditis elegans	426
Q11094	TWIST_CAEEL	reviewed	Twist-related protein (CeTwist) (Helix-loop-helix protein 8)	hlh-8 C02B8.4	Caenorhabditis elegans	178
Q19907	TWK12_CAEEL	reviewed	TWiK family of potassium channels protein 12	twk-12 F29F11.4	Caenorhabditis elegans	713
Q18120	TWK18_CAEEL	reviewed	TWiK family of potassium channels protein 18	twk-18 C24A3.6	Caenorhabditis elegans	461
P34410	TWK7_CAEEL	reviewed	TWiK family of potassium channels protein 7	twk-7 twk-8 F22B7.7	Caenorhabditis elegans	557
Q23435	TWK9_CAEEL	reviewed	TWiK family of potassium channels protein 9	twk-9 ZK1251.8	Caenorhabditis elegans	568
Q11183	TXND9_CAEEL	reviewed	Thioredoxin domain-containing protein 9 homolog	tag-170 C05D11.3	Caenorhabditis elegans	208
Q17688	TXNDL_CAEEL	reviewed	Thioredoxin domain-containing protein C06A6.5	C06A6.5	Caenorhabditis elegans	413
P34519	TXTP_CAEEL	reviewed	Putative tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP)	K11H3.3	Caenorhabditis elegans	312
P90986	TY3H_CAEEL	reviewed	Tyrosine 3-monooxygenase (EC 1.14.16.2) (Abnormal catecholamine distribution protein 2) (Tyrosine 3-hydroxylase) (TH)	cat-2 B0432.5	Caenorhabditis elegans	519
Q9TXV7	TYDP1_CAEEL	reviewed	Probable tyrosyl-DNA phosphodiesterase (Tyr-DNA phosphodiesterase) (EC 3.1.4.-)	F52C12.1	Caenorhabditis elegans	451
Q9XWG3	TYDP2_CAEEL	reviewed	5'-tyrosyl-DNA phosphodiesterase (5'-Tyr-DNA phosphodiesterase) (EC 3.1.4.-)	Y63D3A.4	Caenorhabditis elegans	362
P34269	TYR1_CAEEL	reviewed	Putative tyrosinase-like protein tyr-1	tyr-1 C02C2.1/C02C2.2	Caenorhabditis elegans	601
Q19673	TYR3_CAEEL	reviewed	Putative tyrosinase-like protein tyr-3	tyr-3 F21C3.2	Caenorhabditis elegans	693
P34692	U183_CAEEL	reviewed	UPF0183 protein T01G9.2	T01G9.2	Caenorhabditis elegans	422
O62252	U195_CAEEL	reviewed	MIP18 family protein F45G2.10	F45G2.10	Caenorhabditis elegans	160
P90978	U2AF2_CAEEL	reviewed	Splicing factor U2AF 65 kDa subunit (U2 auxiliary factor 65 kDa subunit) (U2AF65) (U2 snRNP auxiliary factor large subunit)	uaf-1 Y92C3B.2	Caenorhabditis elegans	496
Q9U3R0	U375B_CAEEL	reviewed	UPF0375 protein C08F11.12	C08F11.12	Caenorhabditis elegans	117
O45700	U375C_CAEEL	reviewed	UPF0375 protein R05A10.4	R05A10.4	Caenorhabditis elegans	112
Q7YWQ0	U375D_CAEEL	reviewed	UPF0375 protein Y45F10B.15	Y45F10B.15	Caenorhabditis elegans	118
O45941	U375E_CAEEL	reviewed	UPF0375 protein Y45F10C.2	Y45F10C.2	Caenorhabditis elegans	117
O62053	U375A_CAEEL	reviewed	UPF0375 protein C08F11.11	C08F11.11	Caenorhabditis elegans	111
O45944	U375F_CAEEL	reviewed	UPF0375 protein Y45F10C.4	Y45F10C.4	Caenorhabditis elegans	124
O01454	U376A_CAEEL	reviewed	UPF0376 protein C03G6.5	C03G6.5	Caenorhabditis elegans	203
Q22957	U376C_CAEEL	reviewed	UPF0376 protein F10G2.1	F10G2.1	Caenorhabditis elegans	201
O16406	U376D_CAEEL	reviewed	UPF0376 protein C36C5.12	C36C5.12	Caenorhabditis elegans	219
Q18169	U483_CAEEL	reviewed	UPF0483 protein C25G4.2	C25G4.2	Caenorhabditis elegans	221
O45160	U376B_CAEEL	reviewed	UPF0376 protein C17B7.2	C17B7.2	Caenorhabditis elegans	335
Q11187	U518_CAEEL	reviewed	UPF0518 protein C05D11.8	C05D11.8	Caenorhabditis elegans	873
Q9U2G0	U520_CAEEL	reviewed	Putative U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13)	Y46G5A.4	Caenorhabditis elegans	2145
Q9XW78	U528_CAEEL	reviewed	UPF0528 protein Y75B8A.31	Y75B8A.31	Caenorhabditis elegans	313
Q8MNU8	U562_CAEEL	reviewed	UPF0562 protein C29E4.12	C29E4.12	Caenorhabditis elegans	108
Q564X7	U598_CAEEL	reviewed	UPF0598 protein F59C6.12	F59C6.12	Caenorhabditis elegans	173
Q9BI88	U587_CAEEL	reviewed	UPF0587 protein F46B6.12	F46B6.12	Caenorhabditis elegans	167
O01323	U729_CAEEL	reviewed	UPF0729 protein F18A11.3	F18A11.3	Caenorhabditis elegans	84
Q18493	UAP1_CAEEL	reviewed	Probable UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23)	C36A4.4	Caenorhabditis elegans	484
Q19360	UBA3_CAEEL	reviewed	NEDD8-activating enzyme E1 catalytic subunit (EC 6.3.2.-) (Ectopic membrane ruffles in embryo protein 1) (Ubiquitin-activating enzyme 3 homolog)	uba-3 rfl-1 F11H8.1	Caenorhabditis elegans	430
P91430	UBA5_CAEEL	reviewed	Ubiquitin-like modifier-activating enzyme 5 (Ubiquitin-activating enzyme 5)	uba-5 T03F1.1	Caenorhabditis elegans	419
Q9XVK5	UBC12_CAEEL	reviewed	NEDD8-conjugating enzyme ubc-12 (EC 6.3.2.-) (NEDD8 carrier protein) (NEDD8 protein ligase) (Ubiquitin-conjugating enzyme E2 12)	ubc-12 R09B3.4	Caenorhabditis elegans	180
P52478	UBC1_CAEEL	reviewed	Ubiquitin-conjugating enzyme E2 1 (EC 6.3.2.19) (Ubiquitin carrier protein 1) (Ubiquitin-protein ligase 1)	ubc-1 C35B1.1	Caenorhabditis elegans	192
P52484	UBC21_CAEEL	reviewed	Probable ubiquitin-conjugating enzyme E2 21 (EC 6.3.2.19) (Ubiquitin carrier protein 21) (Ubiquitin-protein ligase 21)	ubc-21 C06E2.3	Caenorhabditis elegans	214
Q93571	UBC25_CAEEL	reviewed	Ubiquitin-conjugating enzyme E2 25 (EC 6.3.2.19)	ubc-25 F25H2.8	Caenorhabditis elegans	387
P35129	UBC2_CAEEL	reviewed	Ubiquitin-conjugating enzyme E2 2 (EC 6.3.2.19) (Lethal protein 70) (Ubiquitin carrier protein 2) (Ubiquitin-protein ligase 2)	let-70 ubc-2 M7.1	Caenorhabditis elegans	147
Q11076	UBC17_CAEEL	reviewed	Probable ubiquitin-conjugating enzyme protein 17	ubc-17 B0403.2	Caenorhabditis elegans	728
P34477	UBC7_CAEEL	reviewed	Probable ubiquitin-conjugating enzyme E2 7 (EC 6.3.2.19) (Ubiquitin carrier protein 7) (Ubiquitin-protein ligase 7)	ubc-7 F58A4.10	Caenorhabditis elegans	164
Q95017	UBC9_CAEEL	reviewed	SUMO-conjugating enzyme UBC9 (EC 6.3.2.-) (SUMO-protein ligase) (Ubiquitin carrier protein 9) (Ubiquitin-conjugating enzyme E2 9) (Ubiquitin-protein ligase 9)	ubc-9 F29B9.6	Caenorhabditis elegans	166
Q09349	UBE4_CAEEL	reviewed	Probable ubiquitin conjugation factor E4 (EC 6.3.2.-)	ufd-2 T05H10.5	Caenorhabditis elegans	980
Q09444	UBH4_CAEEL	reviewed	Probable ubiquitin carboxyl-terminal hydrolase ubh-4 (EC 3.4.19.12) (Ubiquitin C-terminal hydrolase family 1 member 4) (Ubiquitin thioesterase 4)	ubh-4 C08B11.7	Caenorhabditis elegans	321
P0CG71	UBIQ1_CAEEL	reviewed	Polyubiquitin-A [Cleaved into: Ubiquitin; Ubiquitin-related]	ubq-1 ubia F25B5.4	Caenorhabditis elegans	838
P91302	UBL5_CAEEL	reviewed	Ubiquitin-like protein 5	ubl-5 F46F11.4	Caenorhabditis elegans	73
Q17361	UBP14_CAEEL	reviewed	Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.4.19.12) (Deubiquitinating enzyme 14) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14)	usp-14 tgt-1 C13B4.2	Caenorhabditis elegans	489
P34547	UBP46_CAEEL	reviewed	Ubiquitin carboxyl-terminal hydrolase 46 (EC 3.4.19.12) (Deubiquitinating enzyme) (Ubiquitin thioesterase) (Ubiquitin-specific-processing protease)	usp-46 R10E11.3	Caenorhabditis elegans	426
Q7JKC3	UBP7_CAEEL	reviewed	Ubiquitin carboxyl-terminal hydrolase 7 (EC 3.4.19.12) (Deubiquitinating enzyme 7) (Ubiquitin thioesterase 7) (Ubiquitin-specific-processing protease 7)	usp-7 math-33 H19N07.2	Caenorhabditis elegans	1135
Q09931	UBPY_CAEEL	reviewed	Probable ubiquitin carboxyl-terminal hydrolase K02C4.3 (EC 3.4.19.12) (Deubiquitinating enzyme) (Ubiquitin thioesterase) (Ubiquitin-specific-processing protease)	K02C4.3	Caenorhabditis elegans	1276
P91133	UBR1_CAEEL	reviewed	E3 ubiquitin-protein ligase ubr-1 (EC 6.3.2.-) (N-recognin-1) (Ubiquitin-protein ligase E3-alpha)	ubr-1 C32E8.11	Caenorhabditis elegans	2058
P34631	UBXN4_CAEEL	reviewed	UBX domain-containing protein 4	ubxn-4 ZK353.8	Caenorhabditis elegans	469
Q17413	UCK_CAEEL	reviewed	Probable uridine-cytidine kinase (UCK) (EC 2.7.1.48) (Cytidine monophosphokinase) (Uridine monophosphokinase)	B0001.4	Caenorhabditis elegans	248
P98080	UCR1_CAEEL	reviewed	Cytochrome b-c1 complex subunit 1, mitochondrial (Ubiquinol-cytochrome-c reductase complex core protein 1)	ucr-1 F56D2.1	Caenorhabditis elegans	471
Q9XU84	UDA1_CAEEL	reviewed	Nucleoside-diphosphatase uda-1 (EC 3.6.1.6) (Uridine-diphosphatase)	uda-1 K08H10.4	Caenorhabditis elegans	479
Q03598	UFC1_CAEEL	reviewed	Ubiquitin-fold modifier-conjugating enzyme 1 (Ufm1-conjugating enzyme 1)	C40H1.6	Caenorhabditis elegans	162
Q19584	UFD1_CAEEL	reviewed	Ubiquitin fusion degradation protein 1 homolog (UB fusion protein 1)	ufd-1 F19B6.2	Caenorhabditis elegans	342
Q17750	UFL1_CAEEL	reviewed	E3 UFM1-protein ligase 1 homolog (EC 6.3.2.-)	ufl-1 C06G3.9	Caenorhabditis elegans	735
P34661	UFM1_CAEEL	reviewed	Ubiquitin-fold modifier 1	tag-277 ZK652.3	Caenorhabditis elegans	94
Q94218	UFSP_CAEEL	reviewed	Probable Ufm1-specific protease (UfSP) (EC 3.4.22.-) (Odorant response abnormal protein 8)	odr-8 ufsp-2 F38A5.1	Caenorhabditis elegans	589
Q19905	UGDH_CAEEL	reviewed	UDP-glucose 6-dehydrogenase (UDP-Glc dehydrogenase) (UDP-GlcDH) (UDPGDH) (EC 1.1.1.22) (Squashed vulva protein 4)	sqv-4 F29F11.1	Caenorhabditis elegans	481
Q10941	UGT46_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-46 (UDPGT 46) (EC 2.4.1.17)	ugt-46 ugt14 B0310.5	Caenorhabditis elegans	531
Q18081	UGT48_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-48 (UDPGT 48) (EC 2.4.1.17)	ugt-48 ugt15 C18C4.3	Caenorhabditis elegans	526
Q22295	UGT50_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-50 (UDPGT 50) (EC 2.4.1.17)	ugt-50 ugt16 T07C5.1	Caenorhabditis elegans	523
Q21706	UGT47_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-47 (UDPGT 47) (EC 2.4.1.17)	ugt-47 R04B5.9	Caenorhabditis elegans	536
Q22181	UGT56_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-56 (UDPGT 56) (EC 2.4.1.17)	ugt-56 ugt12 T04H1.8	Caenorhabditis elegans	524
Q22180	UGT55_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-55 (UDPGT 55) (EC 2.4.1.17)	ugt-55 ugt11 T04H1.7	Caenorhabditis elegans	512
Q20086	UGT58_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-58 (UDPGT 58) (EC 2.4.1.17)	ugt-58 ugt5 F35H8.6	Caenorhabditis elegans	533
Q02334	UGTP1_CAEEL	reviewed	UDP-galactose translocator 1	ugtp-1 ZK370.7/ZK370.9	Caenorhabditis elegans	355
P34317	UGT60_CAEEL	reviewed	Putative UDP-glucuronosyltransferase ugt-60 (UDPGT 60) (EC 2.4.1.17)	ugt-60 C07A9.6	Caenorhabditis elegans	507
Q18217	ULA1_CAEEL	reviewed	NEDD8-activating enzyme E1 regulatory subunit (Ubiquitin-like activation protein 1)	ula-1 C26E6.8	Caenorhabditis elegans	541
Q09275	ULP4_CAEEL	reviewed	Ubiquitin-like protease 4 (EC 3.4.22.-)	ulp-4 C41C4.6	Caenorhabditis elegans	382
Q18685	UN112_CAEEL	reviewed	Protein unc-112 (Mitogen-inducible mig-2 protein-like) (Uncoordinated protein 112)	unc-112 C47E8.7	Caenorhabditis elegans	720
Q09274	UN105_CAEEL	reviewed	Degenerin-like protein unc-105 (Uncoordinated protein 105)	unc-105 C41C4.5	Caenorhabditis elegans	887
P23678	UN104_CAEEL	reviewed	Kinesin-like protein unc-104 (Uncoordinated protein 104)	unc-104 C52E12.2	Caenorhabditis elegans	1584
Q10658	UN119_CAEEL	reviewed	Protein unc-119 (Uncoordinated protein 119)	unc-119 M142.1	Caenorhabditis elegans	219
P27715	UNC13_CAEEL	reviewed	Phorbol ester/diacylglycerol-binding protein unc-13 (Uncoordinated protein 13)	unc-13 ZK524.2	Caenorhabditis elegans	2155
P34711	UNC17_CAEEL	reviewed	Vesicular acetylcholine transporter unc-17 (Uncoordinated protein 17)	unc-17 ZC416.8	Caenorhabditis elegans	532
P34815	UNC18_CAEEL	reviewed	Putative acetylcholine regulator unc-18 (Uncoordinated protein 18)	unc-18 lan-2 F27D9.1	Caenorhabditis elegans	673
Q23551	UNC22_CAEEL	reviewed	Twitchin (EC 2.7.11.1) (Uncoordinated protein 22)	unc-22 ZK617.1	Caenorhabditis elegans	7158
P52906	UNC30_CAEEL	reviewed	Homeobox protein unc-30 (Uncoordinated protein 30)	unc-30 B0564.10	Caenorhabditis elegans	323
Q01630	UNC33_CAEEL	reviewed	Protein unc-33 (Uncoordinated protein 33)	unc-33 Y37E11C.1	Caenorhabditis elegans	854
O02482	UNC37_CAEEL	reviewed	Transcription factor unc-37 (Uncoordinated protein 37)	unc-37 esg W02D3.9	Caenorhabditis elegans	612
P34579	UNC47_CAEEL	reviewed	Vesicular GABA transporter (Uncoordinated protein 47) (Protein unc-47)	unc-47 T20G5.6	Caenorhabditis elegans	486
P29506	UNC4_CAEEL	reviewed	Homeobox protein unc-4 (Homeobox protein ceh-4) (Uncoordinated protein 4)	unc-4 ceh-4 F26C11.2	Caenorhabditis elegans	252
Q93705	UNC3_CAEEL	reviewed	Transcription factor unc-3 (Uncoordinated protein 3) (CEO/E)	unc-3 Y16B4A.1	Caenorhabditis elegans	491
Q21190	UNC1_CAEEL	reviewed	Protein unc-1 (Uncoordinated protein 1)	unc-1 K03E6.5	Caenorhabditis elegans	285
P34374	UNC36_CAEEL	reviewed	Voltage-dependent calcium channel unc-36 (Pharyngeal calcium channel subunit alpha-2) (Uncoordinated protein 36)	unc-36 unc-72 C50C3.9/C50C3.10/C50C3.11	Caenorhabditis elegans	1249
Q10045	UNC50_CAEEL	reviewed	Protein unc-50 (Uncoordinated protein 50)	unc-50 T07A5.2	Caenorhabditis elegans	301
Q06561	UNC52_CAEEL	reviewed	Basement membrane proteoglycan (Perlecan homolog) (Uncoordinated protein 52) (Protein unc-52)	unc-52 ZC101.2	Caenorhabditis elegans	3375
Q23023	UNC51_CAEEL	reviewed	Serine/threonine-protein kinase unc-51 (EC 2.7.11.1) (Uncoordinated protein 51)	unc-51 Y60A3A.1	Caenorhabditis elegans	856
Q7YSI9	UNC53_CAEEL	reviewed	Adapter protein unc-53 (Uncoordinated protein 53)	unc-53 F45E10.1	Caenorhabditis elegans	1654
Q22271	UNC58_CAEEL	reviewed	Uncoordinated protein 58	unc-58 T06H11.1	Caenorhabditis elegans	591
Q9N5D6	UNC62_CAEEL	reviewed	Homeobox protein unc-62 (Uncoordinated protein 62)	unc-62 T28F12.2	Caenorhabditis elegans	564
P42173	UNC79_CAEEL	reviewed	Uncoordinated protein 79	unc-79 C03C10.6	Caenorhabditis elegans	870
P34710	UNC6_CAEEL	reviewed	Netrin unc-6 (Uncoordinated protein 6)	unc-6 F41C6.1	Caenorhabditis elegans	612
Q23064	UNC83_CAEEL	reviewed	Nuclear migration protein unc-83 (Uncoordinated protein 83)	unc-83 W01A11.3	Caenorhabditis elegans	1041
Q26261	UNC5_CAEEL	reviewed	Netrin receptor unc-5 (Uncoordinated protein 5)	unc-5 B0273.4	Caenorhabditis elegans	919
P37806	UNC87_CAEEL	reviewed	Protein unc-87 (Uncoordinated protein 87)	unc-87 F08B6.4	Caenorhabditis elegans	565
Q20745	UNC84_CAEEL	reviewed	Nuclear migration and anchoring protein unc-84 (Uncoordinated protein 84)	unc-84 F54B11.3	Caenorhabditis elegans	1111
Q9XV66	UNC80_CAEEL	reviewed	Protein unc-80 (Uncoordinated protein 80)	unc-80 F25C8.3	Caenorhabditis elegans	3263
P13528	UNC86_CAEEL	reviewed	Transcription factor unc-86 (Uncoordinated protein 86)	unc-86 C30A5.7	Caenorhabditis elegans	467
Q21974	UNC8_CAEEL	reviewed	Degenerin unc-8 (Uncoordinated protein 8)	unc-8 R13A1.4	Caenorhabditis elegans	777
O01761	UNC89_CAEEL	reviewed	Muscle M-line assembly protein unc-89 (Uncoordinated protein 89)	unc-89 C09D1.1	Caenorhabditis elegans	8081
P50464	UNC97_CAEEL	reviewed	LIM domain-containing protein unc-97 (PINCH homolog) (Uncoordinated protein 97)	unc-97 F14D12.2	Caenorhabditis elegans	348
Q93380	UNC93_CAEEL	reviewed	Putative potassium channel regulatory protein unc-93 (Uncoordinated protein 93)	unc-93 C46F11.1	Caenorhabditis elegans	705
Q19203	UNC98_CAEEL	reviewed	Zinc finger protein unc-98 (Uncoordinated protein 98)	unc-98 F08C6.7	Caenorhabditis elegans	310
O01393	UNC9_CAEEL	reviewed	Innexin unc-9 (Uncoordinated protein 9)	unc-9 R12H7.1	Caenorhabditis elegans	386
Q03412	UNC7_CAEEL	reviewed	Innexin unc-7 (Uncoordinated protein 7)	unc-7 unc-12 unc-124 R07D5.1	Caenorhabditis elegans	522
B3CKG1	URM1_CAEEL	reviewed	Ubiquitin-related modifier 1 homolog	urm-1 F43D9.6	Caenorhabditis elegans	100
Q9N598	USE1_CAEEL	reviewed	Vesicle transport protein USE1 (USE1-like protein)	Y110A7A.11	Caenorhabditis elegans	254
Q09462	UTP11_CAEEL	reviewed	Probable U3 small nucleolar RNA-associated protein 11 (U3 snoRNA-associated protein 11)	C16C10.2	Caenorhabditis elegans	262
P42000	UTP18_CAEEL	reviewed	U3 small nucleolar RNA-associated protein 18 homolog	B0280.9	Caenorhabditis elegans	429
Q23088	UVSSA_CAEEL	reviewed	UV-stimulated scaffold protein A homolog	ZK742.2	Caenorhabditis elegans	594
Q20591	VA0E_CAEEL	reviewed	V-type proton ATPase subunit e (V-ATPase subunit e) (Vacuolar proton pump subunit e)	vha-17 F49C12.13	Caenorhabditis elegans	86
Q09604	VAB15_CAEEL	reviewed	Homeobox protein vab-15 (Variable abnormal morphology protein 15)	vab-15 R07B1.1	Caenorhabditis elegans	225
Q93899	VAB7_CAEEL	reviewed	Homeobox protein vab-7	vab-7 M142.4	Caenorhabditis elegans	247
O61460	VAB1_CAEEL	reviewed	Ephrin receptor 1 (EC 2.7.10.1) (Tyrosine-protein kinase Eph receptor) (Variable abnormal protein 1)	vab-1 M03A1.1	Caenorhabditis elegans	1122
Q9XW92	VATA_CAEEL	reviewed	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 3.6.3.14) (V-ATPase 69 kDa subunit) (Vacuolar H ATPase protein 13) (Vacuolar proton pump subunit alpha)	vha-13 Y49A3A.2	Caenorhabditis elegans	606
Q19626	VATB_CAEEL	reviewed	Probable V-type proton ATPase subunit B (V-ATPase subunit B) (Vacuolar proton pump subunit B)	vha-12 F20B6.2	Caenorhabditis elegans	491
Q9XXU9	VATC_CAEEL	reviewed	V-type proton ATPase subunit C (V-ATPase subunit C) (Vacuolar proton pump subunit C)	vha-11 Y38F2AL.3	Caenorhabditis elegans	384
P34462	VATD_CAEEL	reviewed	V-type proton ATPase subunit D (V-ATPase subunit D) (Vacuolar proton pump subunit D)	vha-14 F55H2.2	Caenorhabditis elegans	257
Q23680	VATF_CAEEL	reviewed	Probable V-type proton ATPase subunit F (V-ATPase subunit F) (Vacuolar proton pump subunit F)	vha-9 ZK970.4	Caenorhabditis elegans	121
Q22494	VATH2_CAEEL	reviewed	Probable V-type proton ATPase subunit H 2 (V-ATPase subunit H 2) (Vacuolar proton pump subunit H 2)	vha-15 T14F9.1	Caenorhabditis elegans	470
P91303	VATG_CAEEL	reviewed	Probable V-type proton ATPase subunit G (V-ATPase subunit G) (Vacuolar proton pump subunit G)	vha-10 F46F11.5	Caenorhabditis elegans	126
Q20666	VATH1_CAEEL	reviewed	Probable V-type proton ATPase subunit H 1 (V-ATPase subunit H 1) (Vacuolar proton pump subunit H 1)	vha-18 F52E1.10	Caenorhabditis elegans	451
Q21898	VATL1_CAEEL	reviewed	V-type proton ATPase 16 kDa proteolipid subunit 1 (V-ATPase 16 kDa proteolipid subunit 1) (Vacuolar proton pump 16 kDa proteolipid subunit 1)	vha-1 R10E11.8	Caenorhabditis elegans	169
P34546	VATL2_CAEEL	reviewed	V-type proton ATPase 16 kDa proteolipid subunit 2/3 (V-ATPase 16 kDa proteolipid subunit 2/3) (Vacuolar proton pump 16 kDa proteolipid subunit 2/3)	vha-2 R10E11.2; vha-3 Y38F2AL.4	Caenorhabditis elegans	161
Q45FX5	VAV_CAEEL	reviewed	Protein vav-1	vav-1 C35B8.2	Caenorhabditis elegans	1007
Q21752	VDAC_CAEEL	reviewed	Probable voltage-dependent anion-selective channel	vdac-1 R05G6.7	Caenorhabditis elegans	283
Q10046	VGLU3_CAEEL	reviewed	Potential vesicular glutamate transporter vglu-3	vglu-3 T07A5.3	Caenorhabditis elegans	544
Q10038	VHP1_CAEEL	reviewed	Tyrosine-protein phosphatase vhp-1 (EC 3.1.3.48) (Vh1 dual specificity phosphatase family protein 1)	vhp-1 F08B1.1	Caenorhabditis elegans	657
Q19213	VHL_CAEEL	reviewed	Von Hippel-Lindau tumor suppressor homolog	vhl-1 F08G12.4	Caenorhabditis elegans	174
P19826	VINC_CAEEL	reviewed	Vinculin (P107B)	deb-1 ZC477.9	Caenorhabditis elegans	1010
P91309	VIP1_CAEEL	reviewed	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.21) (EC 2.7.4.24) (InsP6 and PP-IP5 kinase)	F46F11.1	Caenorhabditis elegans	1323
