Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q9VEA5	RPB4_DROME	reviewed	DNA-directed RNA polymerase II 16 kDa polypeptide (EC 2.7.7.6) (RNA polymerase II accessory factor rpb4)	Rpb4 CG33520	Drosophila melanogaster (Fruit fly)	139
P36958	RPB9_DROME	reviewed	DNA-directed RNA polymerase II subunit RPB9 (RNA polymerase II subunit B9) (DNA-directed RNA polymerase II 15.1 kDa polypeptide)	RpII15 CG3284	Drosophila melanogaster (Fruit fly)	129
P25167	RPC2_DROME	reviewed	DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (DNA-directed RNA polymerase III 128 kDa polypeptide) (C128)	RpIII128 RP128 CG8344	Drosophila melanogaster (Fruit fly)	1137
Q9VD25	RPC6_DROME	reviewed	Probable DNA-directed RNA polymerase III subunit RPC6 (DNA-directed RNA polymerase III subunit F) (RNA polymerase III subunit C6)	CG5380	Drosophila melanogaster (Fruit fly)	293
Q9VKB4	RPF1_DROME	reviewed	Probable ribosome production factor 1 (Ribosome biogenesis protein RPF1)	CG6712	Drosophila melanogaster (Fruit fly)	394
Q9VEB3	RPF2_DROME	reviewed	Ribosome production factor 2 homolog (Brix domain-containing protein 1 homolog) (Ribosome biogenesis protein RPF2 homolog)	CG7993	Drosophila melanogaster (Fruit fly)	320
Q24475	RPR_DROME	reviewed	Cell death protein rpr (Protein reaper)	rpr CG4319	Drosophila melanogaster (Fruit fly)	65
Q9VCX4	RRF2M_DROME	reviewed	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2) (Elongation factor G2) (dEF-G2)	EF-G2 CG31159	Drosophila melanogaster (Fruit fly)	740
Q9VYA7	RRP12_DROME	reviewed	RRP12-like protein	CG2691	Drosophila melanogaster (Fruit fly)	1384
Q9VFE6	RRP15_DROME	reviewed	RRP15-like protein	CG3817	Drosophila melanogaster (Fruit fly)	276
Q9VJZ7	RRP1L_DROME	reviewed	Ribosomal RNA processing protein 1 homolog (NNP-1 homolog) (RRP1-like protein)	Nnp-1 CG12396	Drosophila melanogaster (Fruit fly)	687
P27864	RRP1_DROME	reviewed	Recombination repair protein 1 (DNA-(apurinic or apyrimidinic site) lyase) (EC 4.2.99.18)	Rrp1 CG3178	Drosophila melanogaster (Fruit fly)	679
Q7K2B0	RRP8_DROME	reviewed	Ribosomal RNA-processing protein 8 (EC 2.1.1.-)	CG7137	Drosophila melanogaster (Fruit fly)	358
Q9VB14	RS10A_DROME	reviewed	40S ribosomal protein S10a	RpS10a RpS10 CG12275	Drosophila melanogaster (Fruit fly)	163
Q9VWG3	RS10B_DROME	reviewed	40S ribosomal protein S10b	RpS10b RpS10 CG14206	Drosophila melanogaster (Fruit fly)	160
Q0E9B6	RS11_DROME	reviewed	40S ribosomal protein S11	RpS11 CG8857	Drosophila melanogaster (Fruit fly)	155
P80455	RS12_DROME	reviewed	40S ribosomal protein S12	RpS12 RpS12E CG11271	Drosophila melanogaster (Fruit fly)	139
Q03334	RS13_DROME	reviewed	40S ribosomal protein S13	RpS13 M(2)32A Rp17 CG13389	Drosophila melanogaster (Fruit fly)	151
P14130	RS14_DROME	reviewed	40S ribosomal protein S14	RpS14a CG1524; RpS14b CG1527	Drosophila melanogaster (Fruit fly)	151
P48149	RS15A_DROME	reviewed	40S ribosomal protein S15Aa	RpS15Aa RpS15A CG2033	Drosophila melanogaster (Fruit fly)	130
Q7KR04	RS15B_DROME	reviewed	40S ribosomal protein S15Ab	RpS15Ab RpS15A CG12324	Drosophila melanogaster (Fruit fly)	130
Q9W237	RS16_DROME	reviewed	40S ribosomal protein S16	RpS16 CG4046	Drosophila melanogaster (Fruit fly)	148
P17704	RS17_DROME	reviewed	40S ribosomal protein S17	RpS17 M(3)67C CG3922	Drosophila melanogaster (Fruit fly)	131
P41094	RS18_DROME	reviewed	40S ribosomal protein S18	RpS18 CG8900	Drosophila melanogaster (Fruit fly)	152
P39018	RS19A_DROME	reviewed	40S ribosomal protein S19a	RpS19a RpS19 CG4464	Drosophila melanogaster (Fruit fly)	156
Q7KS38	RS19B_DROME	reviewed	40S ribosomal protein S19b	RpS19b RpS19 CG5338	Drosophila melanogaster (Fruit fly)	155
P55828	RS20_DROME	reviewed	40S ribosomal protein S20	RpS20 CG15693	Drosophila melanogaster (Fruit fly)	120
O76927	RS21_DROME	reviewed	40S ribosomal protein S21 (Overgrown hematopoietic organs at 23B)	RpS21 oho23B CG2986	Drosophila melanogaster (Fruit fly)	83
Q8T3U2	RS23_DROME	reviewed	40S ribosomal protein S23	RpS23 CG8415	Drosophila melanogaster (Fruit fly)	143
P48588	RS25_DROME	reviewed	40S ribosomal protein S25	RpS25 RpS31 CG6684	Drosophila melanogaster (Fruit fly)	117
P13008	RS26_DROME	reviewed	40S ribosomal protein S26 (DS31)	RpS26 CG10305	Drosophila melanogaster (Fruit fly)	114
P15357	RS27A_DROME	reviewed	Ubiquitin-40S ribosomal protein S27a [Cleaved into: Ubiquitin; 40S ribosomal protein S27a]	RpS27A UB3-D UBI-F80 Ubi-m CG5271	Drosophila melanogaster (Fruit fly)	156
Q9W334	RS28_DROME	reviewed	40S ribosomal protein S28	RpS28b CG2998	Drosophila melanogaster (Fruit fly)	65
Q9VH69	RS29_DROME	reviewed	40S ribosomal protein S29	RpS29 CG8495	Drosophila melanogaster (Fruit fly)	56
P31009	RS2_DROME	reviewed	40S ribosomal protein S2 (Protein strings of pearls)	RpS2 sop CG5920	Drosophila melanogaster (Fruit fly)	267
P55830	RS3A_DROME	reviewed	40S ribosomal protein S3a (C3 protein)	RpS3A C3 M(4)101 CG2168	Drosophila melanogaster (Fruit fly)	268
Q06559	RS3_DROME	reviewed	40S ribosomal protein S3	RpS3 M(3)95A CG6779	Drosophila melanogaster (Fruit fly)	246
P41042	RS4_DROME	reviewed	40S ribosomal protein S4	RpS4 RP4 CG11276	Drosophila melanogaster (Fruit fly)	261
Q24186	RS5A_DROME	reviewed	40S ribosomal protein S5a	RpS5a M(1)15D RpS5 CG8922	Drosophila melanogaster (Fruit fly)	228
Q9VFE4	RS5B_DROME	reviewed	40S ribosomal protein S5b	RpS5b RpS5 CG7014	Drosophila melanogaster (Fruit fly)	230
P29327	RS6_DROME	reviewed	40S ribosomal protein S6	RpS6 hen l(1)air8 CG10944	Drosophila melanogaster (Fruit fly)	248
Q9VA91	RS7_DROME	reviewed	40S ribosomal protein S7	RpS7 CG1883	Drosophila melanogaster (Fruit fly)	194
Q8MLY8	RS8_DROME	reviewed	40S ribosomal protein S8	RpS8 CG7808	Drosophila melanogaster (Fruit fly)	208
P55935	RS9_DROME	reviewed	40S ribosomal protein S9	RpS9 CG3395	Drosophila melanogaster (Fruit fly)	195
Q05856	RSMB_DROME	reviewed	Small nuclear ribonucleoprotein-associated protein B (snRNP-B) (Sm protein B) (Sm-B) (SmB)	SmB CG5352	Drosophila melanogaster (Fruit fly)	199
P38979	RSSA_DROME	reviewed	40S ribosomal protein SA (K14) (Laminin receptor homolog) (Protein stubarista)	sta CG14792	Drosophila melanogaster (Fruit fly)	313
Q9VZD5	RT06_DROME	reviewed	Probable 28S ribosomal protein S6, mitochondrial (MRP-S6) (S6mt)	mRpS6 CG15016	Drosophila melanogaster (Fruit fly)	147
Q9VKX4	RT07_DROME	reviewed	28S ribosomal protein S7, mitochondrial (MRP-S7) (S7mt)	mRpS7 CG5108	Drosophila melanogaster (Fruit fly)	218
Q9VFB2	RT10_DROME	reviewed	28S ribosomal protein S10, mitochondrial (MRP-S10) (S10mt)	mRpS10 CG4247	Drosophila melanogaster (Fruit fly)	173
P10735	RT12_DROME	reviewed	40S ribosomal protein S12, mitochondrial (MRP-S12) (S12mt) (MT-RPS12) (Protein technical knockout locus)	tko CG7925	Drosophila melanogaster (Fruit fly)	140
Q8WTC1	RT15_DROME	reviewed	28S ribosomal protein S15, mitochondrial (MRP-S15) (S15mt) (DmMRPS15) (Protein bonsai)	bonsai mRpS15 CG4207	Drosophila melanogaster (Fruit fly)	280
Q9V6Y3	RT16_DROME	reviewed	Probable 28S ribosomal protein S16, mitochondrial (MRP-S16) (S16mt)	mRpS16 CG8338	Drosophila melanogaster (Fruit fly)	129
Q9VCC3	RT24_DROME	reviewed	28S ribosomal protein S24, mitochondrial (MRP-S24) (S24mt)	mRpS24 CG13608	Drosophila melanogaster (Fruit fly)	165
Q9VY28	RT25_DROME	reviewed	Probable 28S ribosomal protein S25, mitochondrial (MRP-S25) (S25mt)	mRpS25 CG14413	Drosophila melanogaster (Fruit fly)	167
Q9VVN2	RT26_DROME	reviewed	Probable 28S ribosomal protein S26, mitochondrial (MRP-S26) (S26mt)	mRpS26 CG7354	Drosophila melanogaster (Fruit fly)	225
Q95SX7	RTBS_DROME	reviewed	Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)	RTase	Drosophila melanogaster (Fruit fly)	906
O77264	RTCA_DROME	reviewed	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	CG4061	Drosophila melanogaster (Fruit fly)	361
Q9VIW7	RTCB_DROME	reviewed	tRNA-splicing ligase RtcB homolog (EC 6.5.1.3)	CG9987	Drosophila melanogaster (Fruit fly)	506
Q9W484	RTEL1_DROME	reviewed	Regulator of telomere elongation helicase 1 homolog (EC 3.6.4.12)	CG4078	Drosophila melanogaster (Fruit fly)	985
Q9W261	RTF1_DROME	reviewed	RNA polymerase-associated protein Rtf1 (dRtf1)	Rtf1 CG10955	Drosophila melanogaster (Fruit fly)	775
P21328	RTJK_DROME	reviewed	RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)	pol	Drosophila melanogaster (Fruit fly)	916
P17133	RU17_DROME	reviewed	U1 small nuclear ribonucleoprotein 70 kDa (U1 snRNP 70 kDa) (U1-70K) (snRNP70)	snRNP-U1-70K snRNP27D snRNP70K CG8749	Drosophila melanogaster (Fruit fly)	448
Q9NBX4	RTXE_DROME	reviewed	Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)	X-element\ORF2 ORF2	Drosophila melanogaster (Fruit fly)	908
Q9VE17	RU1C_DROME	reviewed	U1 small nuclear ribonucleoprotein C (U1 snRNP C) (U1-C) (U1C)	snRNP-U1-C CG5454	Drosophila melanogaster (Fruit fly)	145
Q9V4Q8	RU2A_DROME	reviewed	Probable U2 small nuclear ribonucleoprotein A' (U2 snRNP A')	U2A CG1406	Drosophila melanogaster (Fruit fly)	265
Q8T045	RUMI_DROME	reviewed	O-glucosyltransferase rumi (EC 2.4.1.-)	rumi CG31152	Drosophila melanogaster (Fruit fly)	411
P22814	RUNT_DROME	reviewed	Segmentation protein Runt	run CG1849	Drosophila melanogaster (Fruit fly)	510
Q9VH07	RUVB1_DROME	reviewed	RuvB-like helicase 1 (EC 3.6.4.12) (Dpontin) (Dpon) (Pontin)	pont CG4003	Drosophila melanogaster (Fruit fly)	456
Q9V3K3	RUVB2_DROME	reviewed	RuvB-like helicase 2 (EC 3.6.4.12) (Dreptin) (Drep) (Reptin)	rept CG9750	Drosophila melanogaster (Fruit fly)	481
Q9VLV5	RUXE_DROME	reviewed	Probable small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E) (Sm-E) (SmE)	SmE CG18591	Drosophila melanogaster (Fruit fly)	94
Q24297	RUXF_DROME	reviewed	Small nuclear ribonucleoprotein F (snRNP-F) (Membrane-associated protein Deb-B) (Sm protein F) (Sm-F) (SmF)	SmF DebB CG16792	Drosophila melanogaster (Fruit fly)	88
Q9VXE0	RUXG_DROME	reviewed	Probable small nuclear ribonucleoprotein G (snRNP-G) (Sm protein G) (Sm-G) (SmG)	SmG CG9742	Drosophila melanogaster (Fruit fly)	76
P50445	RUX_DROME	reviewed	Cell cycle negative regulator roughex	rux CG4336	Drosophila melanogaster (Fruit fly)	335
Q24491	RX21_DROME	reviewed	RNA-binding protein Rsf1 (RNA-binding protein Rox21)	Rsf1 ROX21 CG5655	Drosophila melanogaster (Fruit fly)	197
Q9W2Q1	RX_DROME	reviewed	Retinal homeobox protein Rx (DRx) (DRx1)	Rx CG10052	Drosophila melanogaster (Fruit fly)	873
Q24498	RY44_DROME	reviewed	Ryanodine receptor 44F	Rya-r44F dry RyR CG10844	Drosophila melanogaster (Fruit fly)	5127
Q27324	RYK1_DROME	reviewed	Tyrosine-protein kinase Drl (EC 2.7.10.1) (Protein derailed)	drl lio CG17348	Drosophila melanogaster (Fruit fly)	610
Q9V422	RYK2_DROME	reviewed	Tyrosine-protein kinase Dnt (EC 2.7.10.1) (Protein doughnut)	dnt CG17559	Drosophila melanogaster (Fruit fly)	584
Q9VDD7	S35B1_DROME	reviewed	Solute carrier family 35 member B1 homolog (Protein medial glomeruli)	meigo CG5802	Drosophila melanogaster (Fruit fly)	338
Q9VEI3	S35B2_DROME	reviewed	Adenosine 3'-phospho 5'-phosphosulfate transporter 1 (PAPS transporter 1) (Protein slalom)	sll PAPST1 CG7623	Drosophila melanogaster (Fruit fly)	465
Q9VVD9	S35B3_DROME	reviewed	Adenosine 3'-phospho 5'-phosphosulfate transporter 2 (PAPS transporter 2) (Solute carrier family 35 member B3 homolog) (dPAPST2)	Papst2 CG7853	Drosophila melanogaster (Fruit fly)	396
Q9W429	S35B4_DROME	reviewed	UDP-xylose and UDP-N-acetylglucosamine transporter (ER GDP-fucose transporter) (Solute carrier family 35 member B4 homolog)	Efr CG3774	Drosophila melanogaster (Fruit fly)	352
Q9VR50	S35E1_DROME	reviewed	Solute carrier family 35 member E1 homolog	CG14621	Drosophila melanogaster (Fruit fly)	373
Q9VAF0	S39AD_DROME	reviewed	Zinc transporter ZIP13 homolog (Zinc/iron regulated transporter-related protein 99C)	Zip99C CG7816	Drosophila melanogaster (Fruit fly)	355
Q9V668	S61G1_DROME	reviewed	Protein transport protein Sec61 gamma-1 subunit	SEC61G1 CG8860	Drosophila melanogaster (Fruit fly)	68
Q9VWE9	S61G2_DROME	reviewed	Protein transport protein Sec61 gamma-2 subunit	Sec61gamma SEC61G2 CG14214	Drosophila melanogaster (Fruit fly)	68
Q9W0I6	SAC1_DROME	reviewed	Phosphatidylinositide phosphatase SAC1 (EC 3.1.3.-) (Suppressor of actin mutations 1-like protein)	Sac1 Sacm1l CG9128	Drosophila melanogaster (Fruit fly)	592
P50245	SAHH2_DROME	reviewed	Putative adenosylhomocysteinase 2 (AdoHcyase 2) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase 2)	Ahcy89E pH200 CG8956	Drosophila melanogaster (Fruit fly)	492
Q27580	SAHH_DROME	reviewed	Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase)	Ahcy13 ahcY CG11654	Drosophila melanogaster (Fruit fly)	432
P21750	SALA_DROME	reviewed	Protein spalt-accessory (Protein spalt-adjacent)	sala sal CG4922	Drosophila melanogaster (Fruit fly)	142
P39770	SALM_DROME	reviewed	Homeotic protein spalt-major	salm sal CG6464	Drosophila melanogaster (Fruit fly)	1365
Q9V784	SAM50_DROME	reviewed	SAM50-like protein CG7639	CG7639	Drosophila melanogaster (Fruit fly)	443
Q9VBN7	SAMC_DROME	reviewed	S-adenosylmethionine mitochondrial carrier protein homolog	CG4743	Drosophila melanogaster (Fruit fly)	283
Q9NHD5	SAN_DROME	reviewed	Probable N-acetyltransferase san (EC 2.3.1.-) (Protein separation anxiety)	san span CG12352	Drosophila melanogaster (Fruit fly)	184
Q9VEX9	SAP18_DROME	reviewed	Histone deacetylase complex subunit SAP18 (18 kDa Sin3-associated polypeptide) (Bicoid-interacting protein 1) (dSAP18)	Bin1 SAP18 CG6046	Drosophila melanogaster (Fruit fly)	150
Q9VXB3	SAP30_DROME	reviewed	Histone deacetylase complex subunit SAP30 homolog (SIN3-associated polypeptide 30)	Sap30 CG4756	Drosophila melanogaster (Fruit fly)	173
Q960T2	SAP47_DROME	reviewed	Synapse-associated protein of 47 kDa	Sap47 CG8884	Drosophila melanogaster (Fruit fly)	551
Q6IDD9	SARM1_DROME	reviewed	Sterile alpha and TIR motif-containing protein 1 (Tir-1 homolog) (dSarm)	Ect4 dsarm CG43119	Drosophila melanogaster (Fruit fly)	1360
Q9I7W5	SAS10_DROME	reviewed	Something about silencing protein 10	Sas10 CG4202	Drosophila melanogaster (Fruit fly)	428
Q9VAC8	SAS6_DROME	reviewed	Spindle assembly abnormal protein 6 homolog	Sas-6 SAS6 CG15524	Drosophila melanogaster (Fruit fly)	472
Q04164	SAS_DROME	reviewed	Putative epidermal cell surface receptor (Stranded at second protein)	sas CG2507	Drosophila melanogaster (Fruit fly)	1693
Q9VCR6	SAV_DROME	reviewed	Scaffold protein salvador (Shar-pei)	sav SHRP CG33193	Drosophila melanogaster (Fruit fly)	608
Q9VWF2	SAYP_DROME	reviewed	Supporter of activation of yellow protein (Protein enhancer of yellow 3)	e(y)3 l(1)G0084 SAYP CG12238	Drosophila melanogaster (Fruit fly)	2006
A8JUV0	SBNO_DROME	reviewed	Protein strawberry notch	sno CG44436	Drosophila melanogaster (Fruit fly)	1833
P83740	SC5A6_DROME	reviewed	Putative sodium-dependent multivitamin transporter (Na(+)-dependent multivitamin transporter)	CG32669	Drosophila melanogaster (Fruit fly)	604
Q9VE46	SC5A7_DROME	reviewed	High-affinity choline transporter 1	CG7708	Drosophila melanogaster (Fruit fly)	614
P51905	SC6A4_DROME	reviewed	Sodium-dependent serotonin transporter (5HT transporter) (5HTT) (Cocaine-sensitive serotonin transporter) (dSERT1)	SerT CG4545	Drosophila melanogaster (Fruit fly)	622
P30052	SCAL_DROME	reviewed	Protein scalloped	sd CG8544	Drosophila melanogaster (Fruit fly)	440
Q9VFC0	SCC4_DROME	reviewed	MAU2 chromatid cohesion factor homolog (Cohesin loading complex subunit SCC4 homolog)	CG4203	Drosophila melanogaster (Fruit fly)	632
P21520	SCA_DROME	reviewed	Protein scabrous	sca CG17579	Drosophila melanogaster (Fruit fly)	799
Q9VTH4	SCLLA_DROME	reviewed	Protein scylla (Protein regulated in development and DNA damage response 2) (REDD-2)	scyl CG7590	Drosophila melanogaster (Fruit fly)	280
Q9VHA0	SCM_DROME	reviewed	Polycomb protein Scm (Sex comb on midleg protein)	Scm CG9495	Drosophila melanogaster (Fruit fly)	877
Q9W0Y8	SCN60_DROME	reviewed	Sodium channel protein 60E (Drosophila ion channel 60) (Drosophila sodium channel 1) (Protein smell-impaired 60E) (Sodium channel 2) (DmNav2)	NaCP60E DIC60 DSC1 smi60E CG34405	Drosophila melanogaster (Fruit fly)	2821
P35500	SCNA_DROME	reviewed	Sodium channel protein para (Protein paralytic) (Sodium channel 1) (DmNav1)	para CG9907	Drosophila melanogaster (Fruit fly)	2131
P45843	SCRT_DROME	reviewed	Protein scarlet	st CG4314	Drosophila melanogaster (Fruit fly)	666
P09077	SCR_DROME	reviewed	Homeotic protein Sex combs reduced	Scr CG1030	Drosophila melanogaster (Fruit fly)	417
P54631	SCW_DROME	reviewed	Protein screw	scw CG31695	Drosophila melanogaster (Fruit fly)	400
Q7KKH3	SDA1_DROME	reviewed	Protein SDA1 homolog (Mystery protein 45A)	Mys45A CG8070	Drosophila melanogaster (Fruit fly)	712
P49415	SDC_DROME	reviewed	Syndecan	Sdc Syd CG10497	Drosophila melanogaster (Fruit fly)	399
Q4V5I9	SDF2A_DROME	reviewed	Succinate dehydrogenase assembly factor 2-A, mitochondrial (SDH assembly factor 2-A) (SDHAF2-A)	CG14757	Drosophila melanogaster (Fruit fly)	163
A1Z897	SDF2B_DROME	reviewed	Succinate dehydrogenase assembly factor 2-B, mitochondrial (SDH assembly factor 2-B) (SDHAF2-B)	CG12895	Drosophila melanogaster (Fruit fly)	156
Q94523	SDHA_DROME	reviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP) (Succinyl coenzyme A synthetase flavoprotein subunit)	SdhA Scs-fp CG17246	Drosophila melanogaster (Fruit fly)	661
P21914	SDHB_DROME	reviewed	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SdhB SDH CG3283	Drosophila melanogaster (Fruit fly)	297
Q8SZ16	SDHF3_DROME	reviewed	Succinate dehydrogenase assembly factor 3, mitochondrial (SDH assembly factor 3) (SDHAF3)	Sdhaf3 CG14898	Drosophila melanogaster (Fruit fly)	120
Q9VLU6	SDHF4_DROME	reviewed	Succinate dehydrogenase assembly factor 4, mitochondrial (SDH assembly factor 4) (SDHAF4) (Starvation-upregulated protein)	Sirup Sdhaf4 CG7224	Drosophila melanogaster (Fruit fly)	118
O97394	SDK_DROME	reviewed	Protein sidekick	sdk CG5227	Drosophila melanogaster (Fruit fly)	2224
Q7Z2C4	SELG_DROME	reviewed	Glycine-rich selenoprotein (G-rich selenoprotein) (dSelG)	SelG G-rich CG1844	Drosophila melanogaster (Fruit fly)	110
Q9VMV6	SELT_DROME	reviewed	SelT-like protein	CG3887	Drosophila melanogaster (Fruit fly)	198
Q9VM46	SEM1_DROME	reviewed	Probable 26S proteasome complex subunit sem1	CG13779	Drosophila melanogaster (Fruit fly)	79
Q24322	SEM1A_DROME	reviewed	Semaphorin-1A (Semaphorin-I) (Sema I)	Sema-1a Dsema-I CG18405	Drosophila melanogaster (Fruit fly)	850
Q24323	SEM2A_DROME	reviewed	Semaphorin-2A (Semaphorin-II) (Sema II)	Sema-2a dSema-II CG4700	Drosophila melanogaster (Fruit fly)	724
Q9VSL3	SEPIA_DROME	reviewed	Pyrimidodiazepine synthase (EC 1.5.4.1) (Protein sepia)	se CG6781	Drosophila melanogaster (Fruit fly)	243
P42207	SEPT1_DROME	reviewed	Septin-1 (DIFF6 protein homolog) (Protein innocent bystander)	Sep1 Diff6 iby CG1403	Drosophila melanogaster (Fruit fly)	361
P54359	SEPT2_DROME	reviewed	Septin-2	Sep2 CG4173	Drosophila melanogaster (Fruit fly)	419
P17205	SER1_DROME	reviewed	Serine proteases 1/2 (EC 3.4.21.-) (Protein Jonah 99Cii/99Ciii)	Jon99Cii SER1 SER5 Ser99Da CG7877; Jon99Ciii SER2 SER5 Ser99Db CG15519	Drosophila melanogaster (Fruit fly)	265
P17207	SER3_DROME	reviewed	Serine protease 3 (EC 3.4.21.-) (Protein Jonah 99Ci)	Jon99Ci SER3 Ser99Dc CG17951	Drosophila melanogaster (Fruit fly)	272
Q9VSY6	SERB_DROME	reviewed	Phosphoserine phosphatase (PSP) (PSPase) (EC 3.1.3.3) (O-phosphoserine phosphohydrolase)	aay astray CG3705	Drosophila melanogaster (Fruit fly)	270
Q9VAN0	SERC_DROME	reviewed	Probable phosphoserine aminotransferase (PSAT) (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	CG11899	Drosophila melanogaster (Fruit fly)	364
Q9VEW2	SERFL_DROME	reviewed	Putative SERF-like protein	CG17931	Drosophila melanogaster (Fruit fly)	60
P18168	SERR_DROME	reviewed	Protein serrate (Protein beaded)	Ser Bd CG6127	Drosophila melanogaster (Fruit fly)	1404
Q9W1K5	SESN_DROME	reviewed	Sestrin homolog	Sesn CG11299	Drosophila melanogaster (Fruit fly)	497
Q5LJZ2	SET1_DROME	reviewed	Histone-lysine N-methyltransferase SETD1 (EC 2.1.1.43)	Set1 CG40351	Drosophila melanogaster (Fruit fly)	1641
Q32KD2	SETB1_DROME	reviewed	Histone-lysine N-methyltransferase eggless (EC 2.1.1.43) (SETDB1 homolog)	egg CG12196	Drosophila melanogaster (Fruit fly)	1262
Q9VFK6	SETD8_DROME	reviewed	Histone-lysine N-methyltransferase pr-set7 (EC 2.1.1.43) (Lysine N-methyltransferase 5A) (PR/SET domain-containing protein 07) (dSET8)	pr-set7 KMT5A CG3307	Drosophila melanogaster (Fruit fly)	691
P53997	SET_DROME	reviewed	Protein SET	Set CG4299	Drosophila melanogaster (Fruit fly)	269
Q9VRV7	SF3B6_DROME	reviewed	Splicing factor 3B subunit 6-like protein (Pre-mRNA branch site p14-like protein)	CG13298	Drosophila melanogaster (Fruit fly)	121
Q9VHI4	SF3B5_DROME	reviewed	Probable splicing factor 3B subunit 5 (SF3b5) (Pre-mRNA-splicing factor SF3b 10 kDa subunit)	CG11985	Drosophila melanogaster (Fruit fly)	85
Q9VVR6	SGF11_DROME	reviewed	SAGA-associated factor 11 homolog	Sgf11 CG13379	Drosophila melanogaster (Fruit fly)	196
P18431	SGG_DROME	reviewed	Protein kinase shaggy (EC 2.7.11.1) (Protein zeste-white 3)	sgg gsk3 zw3 CG2621	Drosophila melanogaster (Fruit fly)	514
Q24141	SGO1_DROME	reviewed	Shugoshin (Meiotic protein S332)	mei-S332 CG5303	Drosophila melanogaster (Fruit fly)	401
Q9V7Y2	SGPL_DROME	reviewed	Sphingosine-1-phosphate lyase (S1PL) (SP-lyase) (SPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase)	Sply Spl CG8946	Drosophila melanogaster (Fruit fly)	545
